#Date       Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB   errs   errs   errs   MB/s   MB/s 
 20231013   05:07:13      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:07:14      0     39     46      -     41      0      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     92     21 
 20231013   05:07:14      1     10     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:07:15      0     39     46      -     41      1      0      0      0      0   5000   1590      0      0   8121      5      0      0      0     97     21 
 20231013   05:07:15      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:07:16      0     35     46      -     67      4      0      0      0      0   5000   1590      0      0   8121      5      0      0      0      2   9548 
 20231013   05:07:16      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
#Date       Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB   errs   errs   errs   MB/s   MB/s 
 20231013   05:07:17      0     33     46      -      0      0      0      0      0      0   5000   1590      0      0   8121      5      0      0      0      0      0 
 20231013   05:07:17      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:07:18      0     26     46      -      0      0      0      0      0      0   5000    585      0      0   8121      5      0      0      0      0      0 
 20231013   05:07:18      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
